,User,Category,Label,ResponsTask,TestResQual,TestResQuant,SecSpent,TotSec,LearnType,Level,UserCumSec,difficulty
4827,33,0,Rückmeldungen,-1,-1,-1,74,16242432,0,0,3025,-1
4828,33,0,Übersicht,-1,-1,-1,9,16242506,6,0,169361,-1
4829,33,4,kd2f,-1,-1,-1,4,16242515,6,1,169365,-1
4830,33,4,Übersicht,-1,-1,-1,5,16242519,6,1,169370,-1
4831,33,0,ks1c,-1,-1,-1,6,16242524,1,0,3031,-1
4832,33,0,Übersicht,-1,-1,-1,4,16242530,6,0,169374,-1
4833,33,0,ks1e,-1,-1,-1,3,16242534,6,0,169377,-1
4834,33,0,ks1ev2,-1,-1,-1,971,16242537,0,0,4002,-1
4835,33,0,Rückmeldungen,-1,0,42,71,16243508,0,0,4073,-1
4836,33,0,Rückmeldungen,-1,-1,-1,44,16243579,0,0,4117,-1
4837,33,0,Übersicht,-1,-1,-1,17,16243623,6,0,169394,-1
4838,33,4,kd2a,-1,-1,-1,6,16243640,6,0,169400,-1
4839,33,4,kd2a4,-1,-1,-1,119,16243646,4,0,169519,-1
4840,33,4,kd2a,-1,-1,-1,2,16243765,6,0,169521,-1
4841,33,4,kd2e,-1,-1,-1,6,16243767,6,0,169527,-1
4842,33,4,kd2ev2,-1,-1,-1,252,16243773,0,0,4369,-1
4843,33,4,Übersicht,-1,-1,-1,8,16244025,6,0,169535,-1
4844,33,4,kd2a,-1,-1,-1,3,16244033,6,0,169538,-1
4845,33,4,kd2a4,-1,-1,-1,166,16244036,4,0,169704,-1
4846,33,4,kd2a4b2_1a,-1,-1,-1,13,16244202,5,0,169717,-1
4847,33,4,kd2a4,-1,-1,-1,16,16244215,4,0,169733,-1
4848,33,4,kd2a4b3_1a,-1,-1,-1,10,16244231,5,0,169743,-1
4849,33,4,kd2a4,-1,-1,-1,24,16244241,4,0,169767,-1
4850,33,4,kd2a4b4_1a,-1,-1,-1,66,16244265,5,0,169833,-1
4851,33,4,kd2a4,-1,-1,-1,57,16244331,4,0,169890,-1
4852,33,4,kd2a1,-1,-1,-1,761,16244388,4,0,170651,-1
4853,33,4,kd2a1k1_1a,-1,-1,-1,197,16245149,3,0,4566,-1
4854,33,4,kd2a1,-1,-1,-1,19,16245346,4,0,170670,-1
4855,33,4,kd2a1k2_1a,-1,-1,-1,59,16245365,3,0,4625,-1
4856,33,4,kd2a1k2_1a,-1,-1,-1,99,16245424,3,0,4724,-1
4857,33,4,Logout,-1,-1,-1,0,16245523,6,0,170670,-1
4858,34,4,Startseite,-1,-1,-1,39,16070088,6,0,39,-1
4859,34,4,Tour,-1,-1,-1,237,16070127,6,0,276,-1
4860,34,4,Übersicht,-1,-1,-1,15,16070364,6,0,291,-1
4861,34,0,ks1c,-1,-1,-1,61,16070379,1,0,61,-1
4862,34,0,ks1c1ue3_1,0,-1,-1,93,16070440,2,0,154,0
4863,34,0,ks1c1ue1_1,-1,-1,-1,58,16070533,2,0,212,1
4864,34,0,ks1c1ue4_1,-1,-1,-1,60,16070591,2,0,272,1
4865,34,0,ks1c,-1,-1,-1,14,16070651,1,0,286,-1
4866,34,0,ks1c1ue7_1,-1,-1,-1,101,16070665,2,0,387,0
4867,34,0,ks1c1ue2_1,-1,-1,-1,48,16070766,2,0,435,0
4868,34,0,ks1c1ue5_1,1,-1,-1,77,16070814,2,0,512,1
4869,34,0,ks1c1ue6_1,2,-1,-1,131,16070891,2,0,643,0
4870,34,0,ks1c1ue8_1,-1,-1,-1,67,16071022,2,0,710,1
4871,34,0,Startseite,-1,-1,-1,22,16071089,6,0,313,-1
4872,34,0,Tour,-1,-1,-1,3,16071111,6,0,316,-1
4873,34,0,Übersicht,-1,-1,-1,13,16071114,6,0,329,-1
4874,34,4,kd2a,-1,-1,-1,6,16071127,6,0,335,-1
4875,34,4,kd2a4,-1,-1,-1,108,16071133,4,0,443,-1
4876,34,4,kd2a4k1_1a,-1,-1,-1,86,16071241,3,0,796,-1
4877,34,4,kd2a4k3_1a,-1,-1,-1,117,16071327,3,0,913,-1
4878,34,4,kd2a4,-1,-1,-1,9,16071444,4,0,452,-1
4879,34,4,kd2a1,-1,-1,-1,122,16071453,4,0,574,-1
4880,34,4,kd2a1b1_1a,-1,-1,-1,36,16071575,5,0,610,-1
4881,34,4,kd2a1,-1,-1,-1,8,16071611,4,0,618,-1
4882,34,4,kd2a1b3_1a,-1,-1,-1,36,16071619,5,0,654,-1
4883,34,4,kd2a1,-1,-1,-1,5,16071655,4,0,659,-1
4884,34,4,kd2a2,-1,-1,-1,60,16071660,4,0,719,-1
4885,34,4,kd2a2b1_1a,-1,-1,-1,64,16071720,5,0,783,-1
4886,34,4,kd2a2b4_1a,-1,-1,-1,55,16071784,5,0,838,-1
4887,34,4,kd2a2,-1,-1,-1,6,16071839,4,0,844,-1
4888,34,4,kd2a3,-1,-1,-1,39,16071845,4,0,883,-1
4889,34,4,kd2a,-1,-1,-1,8,16071884,6,0,891,-1
4890,34,4,Übersicht,-1,-1,-1,13,16071892,6,0,904,-1
4891,34,1,ks2a,-1,-1,-1,5,16071905,6,0,909,-1
4892,34,1,ks2a1,-1,-1,-1,96,16071910,4,0,1005,-1
4893,34,1,ks2a1b1_1a,-1,-1,-1,77,16072006,5,0,1082,-1
4894,34,1,ks2a1b4_1a,-1,-1,-1,69,16072083,5,0,1151,-1
4895,34,1,ks2a1b3_1a,-1,-1,-1,60,16072152,5,0,1211,-1
4896,34,1,ks2a1k4_1a,-1,-1,-1,60,16072212,3,0,973,-1
4897,34,1,ks2a2,-1,-1,-1,489,16072272,4,0,1700,-1
4898,34,1,ks2a2,-1,-1,-1,22,16072761,4,0,1722,-1
4899,34,1,ks2a2b4_1a,-1,-1,-1,135,16072783,5,0,1857,-1
4900,34,1,ks2a2,-1,-1,-1,19,16072918,4,0,1876,-1
4901,34,1,ks2a2k4_1a,-1,-1,-1,40,16072937,3,0,1013,-1
4902,34,1,ks2a2k4_1a,-1,-1,-1,48,16072977,3,0,1061,-1
4903,34,1,ks2a2k4_1a,-1,-1,-1,52,16073025,3,0,1113,-1
4904,34,1,ks2a2,-1,-1,-1,8,16073077,4,0,1884,-1
4905,34,1,ks2a3,-1,-1,-1,26,16073085,4,0,1910,-1
4906,34,1,ks2a3b4_1a,-1,-1,-1,19,16073111,5,0,1929,-1
4907,34,1,ks2a3,-1,-1,-1,8,16073130,4,0,1937,-1
4908,34,1,ks2a3k4_1a,-1,-1,-1,99,16073138,3,0,1212,-1
4909,34,1,ks2a3,-1,-1,-1,14,16073237,4,0,1951,-1
4910,34,1,ks2a3k3_1a,-1,-1,-1,84,16073251,3,0,1296,-1
4911,34,1,ks2a3,-1,-1,-1,4,16073335,4,0,1955,-1
4912,34,1,ks2a4,-1,-1,-1,7,16073339,4,0,1962,-1
4913,34,1,ks2a4b4_1a,-1,-1,-1,66,16073346,5,0,2028,-1
4914,34,1,ks2a4,-1,-1,-1,15,16073412,4,0,2043,-1
4915,34,1,ks2a4k4_1a,-1,-1,-1,78,16073427,3,0,1374,-1
4916,34,1,ks2a4,-1,-1,-1,6,16073505,4,0,2049,-1
4917,34,1,ks2a5,-1,-1,-1,8,16073511,4,0,2057,-1
4918,34,1,ks2a5b4_1a,-1,-1,-1,54,16073519,5,0,2111,-1
4919,34,1,ks2a5,-1,-1,-1,8,16073573,4,0,2119,-1
4920,34,1,ks2a5b3_1a,-1,-1,-1,98,16073581,5,0,2217,-1
4921,34,1,ks2a5,-1,-1,-1,5,16073679,4,0,2222,-1
4922,34,1,ks2a,-1,-1,-1,164642,16073684,6,0,166864,-1
4923,34,1,Startseite,-1,-1,-1,15,16238326,6,0,166879,-1
4924,34,1,Tour,-1,-1,-1,10,16238341,6,0,166889,-1
4925,34,1,Übersicht,-1,-1,-1,1648,16238351,6,0,168537,-1
4926,34,1,Übersicht,-1,-1,-1,25,16239999,6,0,168562,-1
4927,34,0,ks1e,-1,-1,-1,4,16240024,6,0,168566,-1
4928,34,0,ks1ev1,-1,-1,-1,1133,16240028,0,0,2507,-1
4929,34,0,Rückmeldungen,-1,1,50,71,16241161,0,0,2578,-1
4930,34,0,Rückmeldungen,-1,-1,-1,96,16241232,0,0,2674,-1
4931,34,0,Übersicht,-1,-1,-1,8,16241328,6,0,168574,-1
4932,34,0,ks1e,-1,-1,-1,4,16241336,6,0,168578,-1
4933,34,0,ks1ev2,-1,-1,-1,734,16241340,0,0,3408,-1
4934,34,0,Rückmeldungen,-1,2,75,53,16242074,0,0,3461,-1
4935,34,0,Rückmeldungen,-1,-1,-1,72,16242127,0,0,3533,-1
4936,34,0,Übersicht,-1,-1,-1,5,16242199,6,0,168583,-1
4937,34,0,ks1e,-1,-1,-1,4,16242204,6,0,168587,-1
4938,34,0,ks1ev3,-1,-1,-1,1277,16242208,0,0,4810,-1
4939,34,0,Rückmeldungen,-1,2,75,60,16243485,0,0,4870,-1
4940,34,0,Rückmeldungen,-1,-1,-1,159,16243545,0,0,5029,-1
4941,34,0,Übersicht,-1,-1,-1,16,16243704,6,0,168603,-1
4942,34,1,ks2e,-1,-1,-1,8,16243720,6,0,168611,-1
4943,34,1,ks2c,-1,-1,-1,11,16243728,1,0,5040,-1
4944,34,1,ks2ev1,-1,-1,-1,1216,16243739,0,0,6256,-1
4945,34,1,Rückmeldungen,-1,2,93,134,16244955,0,0,6390,-1
4946,34,1,Rückmeldungen,-1,-1,-1,44,16245089,0,0,6434,-1
4947,34,1,Übersicht,-1,-1,-1,6,16245133,6,0,168617,-1
4948,34,1,ks2f,-1,-1,-1,4,16245139,6,1,168621,-1
4949,34,1,ks2fv1,-1,-1,-1,454,16245143,0,1,6888,-1
4950,34,1,Rückmeldungen,-1,0,38,11,16245597,0,1,6899,-1
4951,34,1,Rückmeldungen,-1,-1,-1,19,16245608,0,1,6918,-1
4952,34,1,Übersicht,-1,-1,-1,8,16245627,6,1,168629,-1
4953,34,1,Logout,-1,-1,-1,0,16245635,6,1,168629,-1
4954,35,1,Startseite,-1,-1,-1,26,16070292,6,1,26,-1
4955,35,1,Tour,-1,-1,-1,4,16070318,6,1,30,-1
4956,35,1,Übersicht,-1,-1,-1,44,16070322,6,1,74,-1
4957,35,0,ks1a,-1,-1,-1,4,16070366,6,0,78,-1
4958,35,0,ka1a1,-1,-1,-1,56,16070370,4,0,134,-1
4959,35,0,ks1a1b1_1a,-1,-1,-1,34,16070426,5,0,168,-1
4960,35,0,ka1a1,-1,-1,-1,30,16070460,4,0,198,-1
4961,35,0,ks1a1k1_1a,-1,-1,-1,39,16070490,3,0,39,-1
4962,35,0,ka1a1,-1,-1,-1,14,16070529,4,0,212,-1
4963,35,0,ks1a1k2_1a,2,-1,-1,61,16070543,3,0,100,-1
4964,35,0,ks1a1k3_1a,1,-1,-1,107,16070604,3,0,207,-1
4965,35,0,ks1a1k4_1a,-1,-1,-1,20,16070711,3,0,227,-1
4966,35,0,ks1a,-1,-1,-1,7,16070731,6,0,219,-1
4967,35,0,ks1c,-1,-1,-1,27,16070738,1,0,254,-1
4968,35,0,ks1c1ue3_1,2,-1,-1,78,16070765,2,0,332,0
4969,35,0,ks1c1ue1_1,2,-1,-1,87,16070843,2,0,419,1
4970,35,0,ks1c1ue4_1,0,-1,-1,72,16070930,2,0,491,1
4971,35,0,ks1c1ue5_1,1,-1,-1,80,16071002,2,0,571,1
4972,35,0,ks1c2ue1_1,2,-1,-1,49,16071082,2,0,620,0
4973,35,0,ks1c2ue9_1,2,-1,-1,70,16071131,2,0,690,1
4974,35,0,ks1c2ue11_1,0,-1,-1,80,16071201,2,0,770,1
4975,35,0,ks1c2ue13_1,2,-1,-1,56,16071281,2,0,826,1
4976,35,0,ks1c4ue2_1,2,-1,-1,160,16071337,2,0,986,0
4977,35,0,ks1c4ue9_1,2,-1,-1,100,16071497,2,0,1086,0
4978,35,0,ks1c4ue7_1,2,-1,-1,61,16071597,2,0,1147,1
4979,35,0,ks1c5ue8_1,2,-1,-1,64,16071658,2,0,1211,0
4980,35,0,ks1c5ue1_1,0,-1,-1,90,16071722,2,0,1301,1
4981,35,0,ks1c5ue2_1,2,-1,-1,42,16071812,2,0,1343,1
4982,35,0,ks1c5ue9_1,2,-1,-1,357,16071854,2,0,1700,1
4983,35,0,ks1c5ue5_1,2,-1,-1,78,16072211,2,0,1778,1
4984,35,0,ks1c5ue6_1,1,-1,-1,114,16072289,2,0,1892,2
4985,35,0,ks1c5ue10_1,-1,-1,-1,95,16072403,2,0,1987,2
4986,35,0,ks1c,-1,-1,-1,7,16072498,1,0,1994,-1
4987,35,0,ks1c5ue10_1,-1,-1,-1,22,16072505,2,0,2016,2
4988,35,0,ks1c,-1,-1,-1,23,16072527,1,0,2039,-1
4989,35,0,ks1c6ue10_1,-1,-1,-1,13,16072550,2,0,2052,1
4990,35,0,ks1c6ue4_1,2,-1,-1,135,16072563,2,0,2187,0
4991,35,0,ks1c6ue1_1,1,-1,-1,103,16072698,2,0,2290,1
4992,35,0,ks1c6ue10_1,-1,-1,-1,103,16072801,2,0,2393,1
4993,35,1,ks2c,-1,-1,-1,20,16072904,1,0,2413,-1
4994,35,1,Übersicht,-1,-1,-1,10,16072924,6,0,229,-1
4995,35,1,ks2a,-1,-1,-1,3,16072934,6,0,232,-1
4996,35,1,ks2a1,-1,-1,-1,121,16072937,4,0,353,-1
4997,35,1,ks2a1b1_1a,-1,-1,-1,16,16073058,5,0,369,-1
4998,35,1,ks2a1,-1,-1,-1,15,16073074,4,0,384,-1
4999,35,1,ks2a1b2_1a,-1,-1,-1,25,16073089,5,0,409,-1
5000,35,1,ks2a1,-1,-1,-1,15,16073114,4,0,424,-1
5001,35,1,ks2a1b3_1a,-1,-1,-1,8,16073129,5,0,432,-1
5002,35,1,ks2a1,-1,-1,-1,10,16073137,4,0,442,-1
5003,35,1,ks2a1b4_1a,-1,-1,-1,10,16073147,5,0,452,-1
5004,35,1,ks2a1,-1,-1,-1,16,16073157,4,0,468,-1
5005,35,1,ks2a1k1_1a,-1,-1,-1,21,16073173,3,0,2434,-1
5006,35,1,ks2a1,-1,-1,-1,13,16073194,4,0,481,-1
5007,35,1,ks2a1k2_1a,-1,-1,-1,39,16073207,3,0,2473,-1
5008,35,1,ks2a1,-1,-1,-1,5,16073246,4,0,486,-1
5009,35,1,ks2a,-1,-1,-1,3,16073251,6,0,489,-1
5010,35,1,ks2a1,-1,-1,-1,8,16073254,4,0,497,-1
5011,35,1,ks2a,-1,-1,-1,4,16073262,6,0,501,-1
5012,35,1,ks2c,-1,-1,-1,50,16073266,1,0,2523,-1
5013,35,1,ks2c1ue1_1,2,-1,-1,48,16073316,2,0,2571,1
5014,35,1,ks2c1ue2_1,1,-1,-1,47,16073364,2,0,2618,2
5015,35,1,ks2c3ue9_1,-1,-1,-1,14,16073411,2,0,2632,1
5016,35,1,ks2c,-1,-1,-1,23,16073425,1,0,2655,-1
5017,35,1,ks2c3ue10_1,2,-1,-1,131,16073448,2,0,2786,1
5018,35,1,ks2c3ue5_1,-1,-1,-1,72,16073579,2,0,2858,1
5019,35,1,ks2c,-1,-1,-1,14,16073651,1,0,2872,-1
5020,35,1,ks2c3ue8_1,-1,-1,-1,140,16073665,2,0,3012,1
5021,35,1,ks2c3ue7_1,2,-1,-1,168,16073805,2,0,3180,2
5022,35,1,ks2c4ue1_1,2,-1,-1,68,16073973,2,0,3248,0
5023,35,1,ks2c4ue8_1,1,-1,-1,129,16074041,2,0,3377,1
5024,35,1,ks2c4ue10_1,1,-1,-1,85,16074170,2,0,3462,1
5025,35,1,ks2c4ue5_1,2,-1,-1,144,16074255,2,0,3606,2
5026,35,1,ks2c5ue8_1,2,-1,-1,100,16074399,2,0,3706,1
5027,35,1,ks2c5ue9_1,2,-1,-1,62,16074499,2,0,3768,1
5028,35,1,ks2c5ue4_1,2,-1,-1,68,16074561,2,0,3836,2
5029,35,1,ks2c5ue10_1,2,-1,-1,122,16074629,2,0,3958,2
5030,35,1,ks2c6ue7_1,2,-1,-1,122,16074751,2,0,4080,2
5031,35,1,ks2c6ue8_1,2,-1,-1,69,16074873,2,0,4149,2
5032,35,1,Übersicht,-1,-1,-1,6,16074942,6,0,507,-1
5033,35,2,ks3a,-1,-1,-1,4,16074948,6,0,511,-1
5034,35,2,bs3a1,-1,-1,-1,37,16074952,4,0,548,-1
5035,35,2,ks3a7,-1,-1,-1,128,16074989,4,0,676,-1
5036,35,2,ks3a2,-1,-1,-1,70,16075117,4,0,746,-1
5037,35,2,ks3a4,-1,-1,-1,29,16075187,4,0,775,-1
5038,35,2,ks3a,-1,-1,-1,3,16075216,6,0,778,-1
5039,35,2,ks3c,-1,-1,-1,33,16075219,1,0,4182,-1
5040,35,2,ks3c1ue4_1,1,-1,-1,108,16075252,2,0,4290,2
5041,35,2,ks3c2ue9_1,1,-1,-1,391,16075360,2,0,4681,1
5042,35,2,Logout,-1,-1,-1,0,16075751,6,0,778,-1
5043,36,2,Startseite,-1,-1,-1,24,16070505,6,0,24,-1
5044,36,2,Tour,-1,-1,-1,31,16070529,6,0,55,-1
5045,36,2,Übersicht,-1,-1,-1,21,16070560,6,0,76,-1
5046,36,0,ks1a,-1,-1,-1,6,16070581,6,0,82,-1
5047,36,0,ka1a1,-1,-1,-1,193,16070587,4,0,275,-1
5048,36,0,ks1a1b1_1a,-1,-1,-1,212,16070780,5,0,487,-1
5049,36,0,ka1a1,-1,-1,-1,43,16070992,4,0,530,-1
5050,36,0,ks1a1b2_1a,-1,-1,-1,37,16071035,5,0,567,-1
5051,36,0,ka1a1,-1,-1,-1,18,16071072,4,0,585,-1
5052,36,0,ks1a1b3_1a,-1,-1,-1,12,16071090,5,0,597,-1
5053,36,0,ka1a1,-1,-1,-1,7,16071102,4,0,604,-1
5054,36,0,ks1a1k1_1a,-1,-1,-1,155,16071109,3,0,155,-1
5055,36,0,ka1a1,-1,-1,-1,16,16071264,4,0,620,-1
5056,36,0,ks1a1k2_1a,-1,-1,-1,84,16071280,3,0,239,-1
5057,36,0,ka1a1,-1,-1,-1,46,16071364,4,0,666,-1
5058,36,0,ks1a1k3_1a,-1,-1,-1,85,16071410,3,0,324,-1
5059,36,0,ka1a1,-1,-1,-1,8,16071495,4,0,674,-1
5060,36,0,ks1a1k4_1a,-1,-1,-1,116,16071503,3,0,440,-1
5061,36,0,ka1a1,-1,-1,-1,6,16071619,4,0,680,-1
5062,36,0,ks1a2,-1,-1,-1,171,16071625,4,0,851,-1
5063,36,0,ks1a2b1_1a,-1,-1,-1,130,16071796,5,0,981,-1
5064,36,0,ks1a2,-1,-1,-1,11,16071926,4,0,992,-1
5065,36,0,ks1a2b2_1a,-1,-1,-1,80,16071937,5,0,1072,-1
5066,36,0,ks1a2,-1,-1,-1,9,16072017,4,0,1081,-1
5067,36,0,ks1a4,-1,-1,-1,94,16072026,4,0,1175,-1
5068,36,0,ks1a4b1_1a,-1,-1,-1,107,16072120,5,0,1282,-1
5069,36,0,ks1a4,-1,-1,-1,12,16072227,4,0,1294,-1
5070,36,0,ks1a4b2_1a,-1,-1,-1,4,16072239,5,0,1298,-1
5071,36,0,ks1a4,-1,-1,-1,7,16072243,4,0,1305,-1
5072,36,0,ks1a5,-1,-1,-1,235,16072250,4,0,1540,-1
5073,36,0,ks1a5b1_1a,-1,-1,-1,48,16072485,5,0,1588,-1
5074,36,0,ks1a5,-1,-1,-1,15,16072533,4,0,1603,-1
5075,36,0,ks1a5b2_1a,-1,-1,-1,137,16072548,5,0,1740,-1
5076,36,0,ks1a5,-1,-1,-1,7,16072685,4,0,1747,-1
5077,36,0,ks1a5b3_1a,-1,-1,-1,38,16072692,5,0,1785,-1
5078,36,0,ks1a5,-1,-1,-1,30,16072730,4,0,1815,-1
5079,36,0,ks1a5b4_1a,-1,-1,-1,32,16072760,5,0,1847,-1
5080,36,0,ks1a5,-1,-1,-1,12,16072792,4,0,1859,-1
5081,36,0,ks1a5k1_1a,-1,-1,-1,273,16072804,3,0,713,-1
5082,36,0,ks1a5,-1,-1,-1,5,16073077,4,0,1864,-1
5083,36,0,ks1a,-1,-1,-1,5,16073082,6,0,1869,-1
5084,36,0,Übersicht,-1,-1,-1,30,16073087,6,0,1899,-1
5085,36,1,ks2a,-1,-1,-1,4,16073117,6,0,1903,-1
5086,36,1,ks2a1,-1,-1,-1,186,16073121,4,0,2089,-1
5087,36,1,ks2a1b1_1a,-1,-1,-1,63,16073307,5,0,2152,-1
5088,36,1,ks2a1,-1,-1,-1,19,16073370,4,0,2171,-1
5089,36,1,ks2a1b2_1a,-1,-1,-1,20,16073389,5,0,2191,-1
5090,36,1,ks2a1,-1,-1,-1,12,16073409,4,0,2203,-1
5091,36,1,ks2a1b3_1a,-1,-1,-1,9,16073421,5,0,2212,-1
5092,36,1,ks2a1,-1,-1,-1,3,16073430,4,0,2215,-1
5093,36,1,ks2a2,-1,-1,-1,218,16073433,4,0,2433,-1
5094,36,1,ks2a2b1_1a,-1,-1,-1,93,16073651,5,0,2526,-1
5095,36,1,ks2a2,-1,-1,-1,19,16073744,4,0,2545,-1
5096,36,1,ks2a2b2_1a,-1,-1,-1,7,16073763,5,0,2552,-1
5097,36,1,ks2a2,-1,-1,-1,4,16073770,4,0,2556,-1
5098,36,1,ks2a3,-1,-1,-1,17,16073774,4,0,2573,-1
5099,36,1,ks2a4,-1,-1,-1,80,16073791,4,0,2653,-1
5100,36,1,ks2a5,-1,-1,-1,143,16073871,4,0,2796,-1
5101,36,1,ks2a5b1_1a,-1,-1,-1,38,16074014,5,0,2834,-1
5102,36,1,ks2a5,-1,-1,-1,7,16074052,4,0,2841,-1
5103,36,1,ks2a5b2_1a,-1,-1,-1,18,16074059,5,0,2859,-1
5104,36,1,ks2a5,-1,-1,-1,9,16074077,4,0,2868,-1
5105,36,1,ks2a,-1,-1,-1,3,16074086,6,0,2871,-1
5106,36,1,Übersicht,-1,-1,-1,5,16074089,6,0,2876,-1
5107,36,2,ks3a,-1,-1,-1,3,16074094,6,0,2879,-1
5108,36,2,bs3a1,-1,-1,-1,146,16074097,4,0,3025,-1
5109,36,2,ks3a1b1_1a,-1,-1,-1,3,16074243,5,0,3028,-1
5110,36,2,bs3a1,-1,-1,-1,21,16074246,4,0,3049,-1
5111,36,2,ks3a1b2_1a,-1,-1,-1,4,16074267,5,0,3053,-1
5112,36,2,bs3a1,-1,-1,-1,9,16074271,4,0,3062,-1
5113,36,2,ks3a1b3_1a,-1,-1,-1,72,16074280,5,0,3134,-1
5114,36,2,bs3a1,-1,-1,-1,7,16074352,4,0,3141,-1
5115,36,2,ks3a7,-1,-1,-1,227,16074359,4,0,3368,-1
5116,36,2,ks3a2b1_1a,-1,-1,-1,16,16074586,5,0,3384,-1
5117,36,2,ks3a3,-1,-1,-1,5,16074602,4,0,3389,-1
5118,36,2,ks3a2b2_1a,-1,-1,-1,54,16074607,5,0,3443,-1
5119,36,2,ks3a3,-1,-1,-1,19,16074661,4,0,3462,-1
5120,36,2,ks3a2b3_1a,-1,-1,-1,67,16074680,5,0,3529,-1
5121,36,2,ks3a3,-1,-1,-1,4,16074747,4,0,3533,-1
5122,36,2,ks3a3a,-1,-1,-1,125,16074751,3,0,838,-1
5123,36,2,ks3a4,-1,-1,-1,221,16074876,4,0,3754,-1
5124,36,2,ks3a,-1,-1,-1,6,16075097,6,0,3760,-1
5125,36,2,Übersicht,-1,-1,-1,11,16075103,6,0,3771,-1
5126,36,2,ks3a,-1,-1,-1,5,16075114,6,0,3776,-1
5127,36,2,Übersicht,-1,-1,-1,5,16075119,6,0,3781,-1
5128,36,3,kd1a,-1,-1,-1,3,16075124,6,0,3784,-1
5129,36,3,kd1a2,-1,-1,-1,620,16075127,4,0,4404,-1
5130,36,3,Logout,-1,-1,-1,25,16075747,6,0,4429,-1
5131,36,3,Übersicht,-1,-1,-1,3,16075772,6,0,4432,-1
5132,36,3,Logout,-1,-1,-1,0,16075775,6,0,4432,-1
5133,37,3,Startseite,-1,-1,-1,87,16070513,6,0,87,-1
5134,37,3,Tour,-1,-1,-1,9,16070600,6,0,96,-1
5135,37,3,Übersicht,-1,-1,-1,14,16070609,6,0,110,-1
5136,37,0,ks1c,-1,-1,-1,36,16070623,1,0,36,-1
5137,37,0,ks1c1ue3_1,2,-1,-1,153,16070659,2,0,189,0
5138,37,0,ks1c1ue7_1,1,-1,-1,391,16070812,2,0,580,0
5139,37,0,ks1c1ue2_1,2,-1,-1,157,16071203,2,0,737,0
5140,37,0,ks1c1ue6_1,2,-1,-1,108,16071360,2,0,845,0
5141,37,0,ks1c1ue1_1,0,-1,-1,134,16071468,2,0,979,1
5142,37,0,ks1c1ue4_1,2,-1,-1,183,16071602,2,0,1162,1
5143,37,0,ks1c1ue5_1,2,-1,-1,164,16071785,2,0,1326,1
5144,37,0,ks1c1ue9_1,-1,-1,-1,38,16071949,2,0,1364,1
5145,37,0,ks1c,-1,-1,-1,9,16071987,1,0,1373,-1
5146,37,0,ks1c1ue8_1,1,-1,-1,129,16071996,2,0,1502,1
5147,37,0,ks1c2ue1_1,2,-1,-1,98,16072125,2,0,1600,0
5148,37,0,ks1c2ue2_1,2,-1,-1,44,16072223,2,0,1644,0
5149,37,0,ks1c2ue5_1,2,-1,-1,93,16072267,2,0,1737,0
5150,37,0,ks1c2ue6_1,2,-1,-1,175,16072360,2,0,1912,0
5151,37,0,ks1c2ue7_1,2,-1,-1,59,16072535,2,0,1971,0
5152,37,0,ks1c2ue9_1,1,-1,-1,63,16072594,2,0,2034,1
5153,37,0,ks1c2ue11_1,0,-1,-1,46,16072657,2,0,2080,1
5154,37,0,ks1c2ue13_1,2,-1,-1,54,16072703,2,0,2134,1
5155,37,0,ks1c4ue1_1,2,-1,-1,40,16072757,2,0,2174,0
5156,37,0,ks1c4ue7_1,2,-1,-1,117,16072797,2,0,2291,1
5157,37,0,ks1c4ue6_1,2,-1,-1,226,16072914,2,0,2517,1
5158,37,0,ks1c5ue1_1,2,-1,-1,50,16073140,2,0,2567,1
5159,37,0,ks1c5ue6_1,1,-1,-1,157,16073190,2,0,2724,2
5160,37,0,ks1c5ue10_1,0,-1,-1,119,16073347,2,0,2843,2
5161,37,0,Übersicht,-1,-1,-1,7,16073466,6,0,117,-1
5162,37,1,ks2c,-1,-1,-1,16,16073473,1,0,2859,-1
5163,37,1,ks2c4ue7_1,2,-1,-1,93,16073489,2,0,2952,1
5164,37,1,ks2c4ue10_1,0,-1,-1,113,16073582,2,0,3065,1
5165,37,1,ks2c4ue5_1,1,-1,-1,131,16073695,2,0,3196,2
5166,37,1,ks2c4ue6_1,1,-1,-1,151,16073826,2,0,3347,2
5167,37,1,ks2c6ue7_1,-1,-1,-1,236,16073977,2,0,3583,2
5168,37,1,ks2c,-1,-1,-1,6,16074213,1,0,3589,-1
5169,37,1,Übersicht,-1,-1,-1,12,16074219,6,0,129,-1
5170,37,2,ks3c,-1,-1,-1,10,16074231,1,0,3599,-1
5171,37,2,ks3c2ue10_1,1,-1,-1,107,16074241,2,0,3706,1
5172,37,2,ks3c2ue1_1,2,-1,-1,103,16074348,2,0,3809,1
5173,37,2,ks3c2ue2_1,-1,-1,-1,131,16074451,2,0,3940,2
5174,37,2,Übersicht,-1,-1,-1,5,16074582,6,0,134,-1
5175,37,2,ks3a,-1,-1,-1,6,16074587,6,0,140,-1
5176,37,2,ks3a7,-1,-1,-1,74,16074593,4,0,214,-1
5177,37,2,bs3a1,-1,-1,-1,5,16074667,4,0,219,-1
5178,37,2,ks3a7,-1,-1,-1,6,16074672,4,0,225,-1
5179,37,2,ks3a2,-1,-1,-1,60,16074678,4,0,285,-1
5180,37,2,ks3a3b1_1,-1,-1,-1,27,16074738,5,0,312,-1
5181,37,2,ks3a2,-1,-1,-1,15,16074765,4,0,327,-1
