Date/Time,Page,Kennziffer,Aktivität,Ort,User,Code,Referrer,Link,Benutzernamen.Column2,Status,Abfrage,Eingabe 1,Eingabe 2,Eingabe 3,Eingabe 4,Eingabe 5,Eingabe 6,Eingabe 7,Eingabe 8,Eingabe 9,Eingabe 10,Task,ResponsTask,Aufgabenniveau,Test,Testergebnis 1,Testergebnis 2
15/10/2021 11:04:35,KS2b1: Mehrdimensionale Mehrkraftsysteme,KS2b1, Mehrdimensionale Mehrkraftsysteme,ks2b1-mehrdimensionale-mehrkraftsysteme,LBenutzer,LBenutzer,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b1-mehrdimensionale-mehrkraftsysteme/ks2b1k3_1a-kraeftegleichgewicht-herstellen-zeichnerisch/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b1-mehrdimensionale-mehrkraftsysteme/,FR19CA,,,,,,,,,,,,,,,,,,
15/10/2021 11:04:45,KS2b1K4_1A: Zerlegung von KrÃ¤ften zeichnerisch,KS2b1K4_1A, Zerlegung von KrÃ¤ften zeichnerisch,ks2b1k4_1a-zerlegung-von-kraeften-zeichnerisch,LBenutzer,LBenutzer,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b1-mehrdimensionale-mehrkraftsysteme/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b1-mehrdimensionale-mehrkraftsysteme/ks2b1k4_1a-zerlegung-von-kraeften-zeichnerisch/,FR19CA,,,,,,,,,,,,,,,,,,
15/10/2021 11:05:01,KS2b: Erarbeiten des Erweiterten Wissens,KS2b, Erarbeiten des Erweiterten Wissens,ks2b-erarbeiten-des-erweiterten-wissens,LBenutzer HE1021-933,HE1021-933,https://lenvi.l3hrit.de/online-lernen/kraft-2/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/,SC24SY,,,,,,,,,,,,,,,,,,
15/10/2021 11:05:07,KS2b1: Mehrdimensionale Mehrkraftsysteme,KS2b1, Mehrdimensionale Mehrkraftsysteme,ks2b1-mehrdimensionale-mehrkraftsysteme,LBenutzer HE1021-933,HE1021-933,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b1-mehrdimensionale-mehrkraftsysteme/,SC24SY,,,,,,,,,,,,,,,,,,
15/10/2021 11:05:40,KS2b1: Mehrdimensionale Mehrkraftsysteme,KS2b1, Mehrdimensionale Mehrkraftsysteme,ks2b1-mehrdimensionale-mehrkraftsysteme,LBenutzer,LBenutzer,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b1-mehrdimensionale-mehrkraftsysteme/ks2b1k4_1a-zerlegung-von-kraeften-zeichnerisch/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b1-mehrdimensionale-mehrkraftsysteme/,FR19CA,,,,,,,,,,,,,,,,,,
15/10/2021 11:05:44,KS2b2: Komponentengleichungen,KS2b2, Komponentengleichungen,ks2b2-komponentengleichungen,LBenutzer,LBenutzer,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b1-mehrdimensionale-mehrkraftsysteme/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b2-komponentengleichungen/,FR19CA,,,,,,,,,,,,,,,,,,
15/10/2021 11:05:52,Startseite,Startseite,,startseite,LBenutzer HE1021-942,HE1021-942,https://lenvi.l3hrit.de/,https://lenvi.l3hrit.de/,MA31CE,,,,,,,,,,,,,,,,,,
15/10/2021 11:05:52,KS2b2B1_1A: Komponentengleichung aufstellen,KS2b2B1_1A, Komponentengleichung aufstellen,ks2b2b1_1a-komponentengleichung-aufstellen,LBenutzer,LBenutzer,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b2-komponentengleichungen/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b2-komponentengleichungen/ks2b2b1_1a-komponentengleichung-aufstellen/,FR19CA,,,,,,,,,,,,,,,,,,
15/10/2021 11:06:06,EinfÃ¼hrungs-Tour,Einfuhrung,,einfuehrungs-tour,Lenvi Dominik,vi Dominik,https://lenvi.l3hrit.de/,https://lenvi.l3hrit.de/einfuehrungs-tour/,,,,,,,,,,,,,,,,,,,
15/10/2021 11:06:08,Startseite,Startseite,,startseite,LBenutzer HE1021-940,HE1021-940,https://lenvi.l3hrit.de/,https://lenvi.l3hrit.de/,GR04ST,,,,,,,,,,,,,,,,,,
15/10/2021 11:06:09,KSDe: RÃ¼ckmeldungen zum Test,KSDe, RÃ¼ckmeldungen zum Test,ksde-rueckmeldungen-zum-test,LBenutzer HE1021-922,HE1021-922,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd1e-testen-des-grundwissens/kd1ev1-testen-des-grundwissens-version-1/,https://lenvi.l3hrit.de/ksde-rueckmeldungen-zum-test/,NI12KA,,,,,,,,,,,,,,,,,,
15/10/2021 11:06:13,Kraft,Kraft,,kraft-2,Lenvi Dominik,vi Dominik,https://lenvi.l3hrit.de/einfuehrungs-tour/,https://lenvi.l3hrit.de/online-lernen/kraft-2/,,,,,,,,,,,,,,,,,,,
15/10/2021 11:06:14,EinfÃ¼hrungs-Tour,Einfuhrung,,einfuehrungs-tour,LBenutzer HE1021-927,HE1021-927,https://lenvi.l3hrit.de/,https://lenvi.l3hrit.de/einfuehrungs-tour/,ST01MA,,,,,,,,,,,,,,,,,,
15/10/2021 11:06:14,KS2b2: Komponentengleichungen,KS2b2, Komponentengleichungen,ks2b2-komponentengleichungen,LBenutzer,LBenutzer,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b2-komponentengleichungen/ks2b2b1_1a-komponentengleichung-aufstellen/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b2-komponentengleichungen/,FR19CA,,,,,,,,,,,,,,,,,,
15/10/2021 11:06:21,KSDe2: RÃ¼ckmeldungen zum Test 2,KSDe2, RÃ¼ckmeldungen zum Test 2,ksde2-rueckmeldungen-zum-test-2,LBenutzer HE1021-922,HE1021-922,https://lenvi.l3hrit.de/ksde-rueckmeldungen-zum-test/,https://lenvi.l3hrit.de/ksde2-rueckmeldungen-zum-test-2/,NI12KA,,,,,,,,,,,,,,,,,,
15/10/2021 11:06:32,KS2b2B2_1A: Addition Ã¼ber Komponentengleichung,KS2b2B2_1A, Addition Ã¼ber Komponentengleichung,ks2b2b2_1a-addition-ueber-komponentengleichung,LBenutzer,LBenutzer,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b2-komponentengleichungen/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b2-komponentengleichungen/ks2b2b2_1a-addition-ueber-komponentengleichung/,FR19CA,,,,,,,,,,,,,,,,,,
15/10/2021 11:06:36,KS2b2: Komponentengleichungen,KS2b2, Komponentengleichungen,ks2b2-komponentengleichungen,LBenutzer,LBenutzer,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b2-komponentengleichungen/ks2b2b2_1a-addition-ueber-komponentengleichung/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b2-komponentengleichungen/,FR19CA,,,,,,,,,,,,,,,,,,
15/10/2021 11:06:40,Kraft,Kraft,,kraft-2,LBenutzer HE1021-927,HE1021-927,https://lenvi.l3hrit.de/einfuehrungs-tour/,https://lenvi.l3hrit.de/online-lernen/kraft-2/,ST01MA,,,,,,,,,,,,,,,,,,
15/10/2021 11:06:44,EinfÃ¼hrungs-Tour,Einfuhrung,,einfuehrungs-tour,LBenutzer HE1021-940,HE1021-940,https://lenvi.l3hrit.de/,https://lenvi.l3hrit.de/einfuehrungs-tour/,GR04ST,,,,,,,,,,,,,,,,,,
15/10/2021 11:06:45,KS1e: Testen des Grundwissens,KS1e, Testen des Grundwissens,ks1e-testen-des-grundwissens,Lenvi Dominik,vi Dominik,https://lenvi.l3hrit.de/online-lernen/kraft-2/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1e-testen-des-grundwissens/,,,,,,,,,,,,,,,,,,,
15/10/2021 11:06:47,Kraft,Kraft,,kraft-2,LBenutzer HE1021-922,HE1021-922,https://lenvi.l3hrit.de/ksde2-rueckmeldungen-zum-test-2/,https://lenvi.l3hrit.de/online-lernen/kraft-2/,NI12KA,,,,,,,,,,,,,,,,,,
15/10/2021 11:06:50,KD2a4B2_1A: Zentripetalkraft und Gegenkraft einzeichnen,KD2a4B2_1A, Zentripetalkraft und Gegenkraft einzeichnen,kd2a4b2_1a-zentripetalkraft-und-gegenkraft-einzeichnen,LBenutzer HE1021-928,HE1021-928,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a4-zentripetalkraft/,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a4-zentripetalkraft/kd2a4b2_1a-zentripetalkraft-und-gegenkraft-einzeichnen/,FR28JO,,,,,,,,,,,,,,,,,,
15/10/2021 11:06:51,Kraft,Kraft,,kraft-2,LBenutzer HE1021-940,HE1021-940,https://lenvi.l3hrit.de/einfuehrungs-tour/,https://lenvi.l3hrit.de/online-lernen/kraft-2/,GR04ST,,,,,,,,,,,,,,,,,,
15/10/2021 11:06:53,KD2a: Erarbeiten des Grundwissens,KD2a, Erarbeiten des Grundwissens,kd2a-erarbeiten-des-grundwissens,LBenutzer HE1021-922,HE1021-922,https://lenvi.l3hrit.de/online-lernen/kraft-2/,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/,NI12KA,,,,,,,,,,,,,,,,,,
15/10/2021 11:06:53,KS1eV1: Testen des Grundwissens Version 1,KS1eV1, Testen des Grundwissens Version 1,ks1ev1-testen-des-grundwissens-version-1,Lenvi Dominik,vi Dominik,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1e-testen-des-grundwissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1e-testen-des-grundwissens/ks1ev1-testen-des-grundwissens-version-1/,,,,,,,,,,,,,,,,,,,
15/10/2021 11:06:56,KD2a4: Zentripetalkraft,KD2a4, Zentripetalkraft,kd2a4-zentripetalkraft,LBenutzer HE1021-922,HE1021-922,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a4-zentripetalkraft/,NI12KA,,,,,,,,,,,,,,,,,,
15/10/2021 11:06:59,KS3a: Erarbeiten des Grundwissens,KS3a, Erarbeiten des Grundwissens,ks3a-erarbeiten-des-grundwissens,LBenutzer HE1021-927,HE1021-927,https://lenvi.l3hrit.de/online-lernen/kraft-2/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3a-erarbeiten-des-grundwissens/,ST01MA,,,,,,,,,,,,,,,,,,
15/10/2021 11:06:59,KS2b2B3_1A: Zeichnen von Vektoren aus Komponentengleichung,KS2b2B3_1A, Zeichnen von Vektoren aus Komponentengleichung,ks2b2b3_1a-zeichnen-von-vektoren-aus-komponentengleichung,LBenutzer,LBenutzer,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b2-komponentengleichungen/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b2-komponentengleichungen/ks2b2b3_1a-zeichnen-von-vektoren-aus-komponentengleichung/,FR19CA,,,,,,,,,,,,,,,,,,
15/10/2021 11:07:03,KS2b2: Komponentengleichungen,KS2b2, Komponentengleichungen,ks2b2-komponentengleichungen,LBenutzer,LBenutzer,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b2-komponentengleichungen/ks2b2b3_1a-zeichnen-von-vektoren-aus-komponentengleichung/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b2-komponentengleichungen/,FR19CA,,,,,,,,,,,,,,,,,,
15/10/2021 11:07:05,KD1c: Ãœben des Grundwissens,KD1c, Ãœben des Grundwissens,kd1c-ueben-des-grundwissens,LBenutzer HE1021-940,HE1021-940,https://lenvi.l3hrit.de/online-lernen/kraft-2/,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd1c-ueben-des-grundwissens/,GR04ST,,,,,,,,,,,,,,,,,,
15/10/2021 11:07:07,KS3a1: Gewichtskraft,KS3a1, Gewichtskraft,bs3a1-gewichtskraft,LBenutzer HE1021-927,HE1021-927,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3a-erarbeiten-des-grundwissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3a-erarbeiten-des-grundwissens/bs3a1-gewichtskraft/,ST01MA,,,,,,,,,,,,,,,,,,
15/10/2021 11:07:11,KD2a1: Drehmoment,KD2a1, Drehmoment,kd2a1-drehmoment,LBenutzer HE1021-922,HE1021-922,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a4-zentripetalkraft/,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a1-drehmoment/,NI12KA,,,,,,,,,,,,,,,,,,
15/10/2021 11:07:14,KD1c2Ãœ6_1: Beschleunigung berechnen,KD1c2U6_1, Beschleunigung berechnen,kd1c2ue6_1-beschleunigung-berechnen,LBenutzer HE1021-940,HE1021-940,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd1c-ueben-des-grundwissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd1c-ueben-des-grundwissens/kd1c2ue6_1-beschleunigung-berechnen/,GR04ST,,,,,,,,,,,,,,,,,,
15/10/2021 11:07:16,KS2b2B4_1A: Fehlende Kraft zu einem KrÃ¤ftegleichgewicht in Komponentengleichung,KS2b2B4_1A, Fehlende Kraft zu einem KrÃ¤ftegleichgewicht in Komponentengleichung,ks2b2b4_1a-fehlende-kraft-zu-einem-kraeftegleichgewicht-in-komponentengleichung,LBenutzer,LBenutzer,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b2-komponentengleichungen/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b2-komponentengleichungen/ks2b2b4_1a-fehlende-kraft-zu-einem-kraeftegleichgewicht-in-komponentengleichung/,FR19CA,,,,,,,,,,,,,,,,,,
15/10/2021 11:07:24,KS2b2: Komponentengleichungen,KS2b2, Komponentengleichungen,ks2b2-komponentengleichungen,LBenutzer,LBenutzer,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b2-komponentengleichungen/ks2b2b4_1a-fehlende-kraft-zu-einem-kraeftegleichgewicht-in-komponentengleichung/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b2-komponentengleichungen/,FR19CA,,,,,,,,,,,,,,,,,,
15/10/2021 11:07:35,KS2b2K1_1A: Vektor aus einer Komponentengleichung aufstellen,KS2b2K1_1A, Vektor aus einer Komponentengleichung aufstellen,ks2b2k1_1a-vektor-aus-einer-komponentengleichung-aufstellen,LBenutzer,LBenutzer,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b2-komponentengleichungen/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b2-komponentengleichungen/ks2b2k1_1a-vektor-aus-einer-komponentengleichung-aufstellen/,FR19CA,,,,,,,,,,,,,,,,,,
15/10/2021 11:07:36,KD2a4B3_1A: Zentripetalbeschleunigung berechnen,KD2a4B3_1A, Zentripetalbeschleunigung berechnen,kd2a4b3_1a-zentripetalbeschleunigung-berechnen,LBenutzer HE1021-928,HE1021-928,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a4-zentripetalkraft/,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a4-zentripetalkraft/kd2a4b3_1a-zentripetalbeschleunigung-berechnen/,FR28JO,,,,,,,,,,,,,,,,,,
15/10/2021 11:07:37,KD2a4: Zentripetalkraft,KD2a4, Zentripetalkraft,kd2a4-zentripetalkraft,LBenutzer HE1021-922,HE1021-922,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a1-drehmoment/,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a4-zentripetalkraft/,NI12KA,,,,,,,,,,,,,,,,,,
15/10/2021 11:07:54,KS2b1B1_1A: Zeichnen von Additionen im dreidimensionalen Vektorraum,KS2b1B1_1A, Zeichnen von Additionen im dreidimensionalen Vektorraum,ks2b1b1_1a-zeichnen-von-additionen-im-dreidimensionalen-vektorraum,LBenutzer HE1021-933,HE1021-933,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b1-mehrdimensionale-mehrkraftsysteme/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b1-mehrdimensionale-mehrkraftsysteme/ks2b1b1_1a-zeichnen-von-additionen-im-dreidimensionalen-vektorraum/,SC24SY,,,,,,,,,,,,,,,,,,
15/10/2021 11:08:36,KS2b2: Komponentengleichungen,KS2b2, Komponentengleichungen,ks2b2-komponentengleichungen,LBenutzer,LBenutzer,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b2-komponentengleichungen/ks2b2k1_1a-vektor-aus-einer-komponentengleichung-aufstellen/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b2-komponentengleichungen/,FR19CA,,,,,,,,,,,,,,,,,,
15/10/2021 11:08:39,Startseite,Startseite,,startseite,LBenutzer HE1021-932,HE1021-932,https://lenvi.l3hrit.de/,https://lenvi.l3hrit.de/,FR14AN,,,,,,,,,,,,,,,,,,
15/10/2021 11:08:40,KD2a4: Zentripetalkraft,KD2a4, Zentripetalkraft,kd2a4-zentripetalkraft,LBenutzer HE1021-928,HE1021-928,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a4-zentripetalkraft/kd2a4b3_1a-zentripetalbeschleunigung-berechnen/,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a4-zentripetalkraft/,FR28JO,,,,,,,,,,,,,,,,,,
15/10/2021 11:08:49,Startseite,Startseite,,startseite,LBenutzer HE1021-924,HE1021-924,https://lenvi.l3hrit.de/,https://lenvi.l3hrit.de/,BE19UT,,,,,,,,,,,,,,,,,,
15/10/2021 11:08:54,KD1c2Ãœ7__1: Masse berechnen,KD1c2U7__1, Masse berechnen,kd1c2ue7__1-masse-berechnen,LBenutzer HE1021-940,HE1021-940,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd1c-ueben-des-grundwissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd1c-ueben-des-grundwissens/kd1c2ue7__1-masse-berechnen/,GR04ST,,,,,,,,,,,,,,,,,,
15/10/2021 11:08:55,KS2b2K2_1A: KrÃ¤ftegleichgewicht Ã¼ber Komponentengleichung identifizieren,KS2b2K2_1A, KrÃ¤ftegleichgewicht Ã¼ber Komponentengleichung identifizieren,ks2b2k2_1a-kraeftegleichgewicht-ueber-komponentengleichung-identifizieren,LBenutzer,LBenutzer,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b2-komponentengleichungen/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b2-komponentengleichungen/ks2b2k2_1a-kraeftegleichgewicht-ueber-komponentengleichung-identifizieren/,FR19CA,,,,,,,,,,,,,,,,,,
15/10/2021 11:08:58,EinfÃ¼hrungs-Tour,Einfuhrung,,einfuehrungs-tour,LBenutzer HE1021-932,HE1021-932,https://lenvi.l3hrit.de/,https://lenvi.l3hrit.de/einfuehrungs-tour/,FR14AN,,,,,,,,,,,,,,,,,,
15/10/2021 11:09:06,KS2b2: Komponentengleichungen,KS2b2, Komponentengleichungen,ks2b2-komponentengleichungen,LBenutzer,LBenutzer,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b2-komponentengleichungen/ks2b2k2_1a-kraeftegleichgewicht-ueber-komponentengleichung-identifizieren/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b2-komponentengleichungen/,FR19CA,,,,,,,,,,,,,,,,,,
15/10/2021 11:09:14,KD2a4K1_1A: Flugrichtung KÃ¶rper ohne Zentripetalkraft,KD2a4K1_1A, Flugrichtung KÃ¶rper ohne Zentripetalkraft,kd2a4k1_1a-flugrichtung-koerper-ohne-zentripetalkraft,LBenutzer HE1021-928,HE1021-928,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a4-zentripetalkraft/,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd2a-erarbeiten-des-grundwissens/kd2a4-zentripetalkraft/kd2a4k1_1a-flugrichtung-koerper-ohne-zentripetalkraft/,FR28JO,,,,,,,,,,,,,,,,,,
15/10/2021 11:09:14,Kraft,Kraft,,kraft-2,LBenutzer HE1021-932,HE1021-932,https://lenvi.l3hrit.de/einfuehrungs-tour/,https://lenvi.l3hrit.de/online-lernen/kraft-2/,FR14AN,,,,,,,,,,,,,,,,,,
15/10/2021 11:09:17,KS3a7: Zerlegung der Gewichtskraft,KS3a7, Zerlegung der Gewichtskraft,ks3a7-zerlegung-der-gewichtskraft,LBenutzer HE1021-927,HE1021-927,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3a-erarbeiten-des-grundwissens/bs3a1-gewichtskraft/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3a-erarbeiten-des-grundwissens/ks3a7-zerlegung-der-gewichtskraft/,ST01MA,,,,,,,,,,,,,,,,,,
15/10/2021 11:09:18,EinfÃ¼hrungs-Tour,Einfuhrung,,einfuehrungs-tour,LBenutzer HE1021-924,HE1021-924,https://lenvi.l3hrit.de/,https://lenvi.l3hrit.de/einfuehrungs-tour/,BE19UT,,,,,,,,,,,,,,,,,,
15/10/2021 11:09:20,Startseite,Startseite,,startseite,LBenutzer HE1021-942,HE1021-942,,https://lenvi.l3hrit.de/,MA31CE,,,,,,,,,,,,,,,,,,
15/10/2021 11:09:21,Kraft,Kraft,,kraft-2,LBenutzer HE1021-924,HE1021-924,https://lenvi.l3hrit.de/einfuehrungs-tour/,https://lenvi.l3hrit.de/online-lernen/kraft-2/,BE19UT,,,,,,,,,,,,,,,,,,
15/10/2021 11:09:22,KS2b2K3_1A: Zerlegung einer Komponentengleichung,KS2b2K3_1A, Zerlegung einer Komponentengleichung,ks2b2k3_1a-zerlegung-einer-komponentengleichung,LBenutzer,LBenutzer,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b2-komponentengleichungen/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b2-komponentengleichungen/ks2b2k3_1a-zerlegung-einer-komponentengleichung/,FR19CA,,,,,,,,,,,,,,,,,,
15/10/2021 11:09:25,KS2a: Erarbeiten des Grundwissens,KS2a, Erarbeiten des Grundwissens,ks2a-erarbeiten-des-grundwissens,LBenutzer HE1021-924,HE1021-924,https://lenvi.l3hrit.de/online-lernen/kraft-2/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/,BE19UT,,,,,,,,,,,,,,,,,,
15/10/2021 11:09:30,KS2a3: Rechnen mit KrÃ¤ften,KS2a3, Rechnen mit KrÃ¤ften,ks2a3-rechnen-mit-kraeften,LBenutzer HE1021-924,HE1021-924,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a3-rechnen-mit-kraeften/,BE19UT,,,,,,,,,,,,,,,,,,
15/10/2021 11:09:32,KS2b2: Komponentengleichungen,KS2b2, Komponentengleichungen,ks2b2-komponentengleichungen,LBenutzer,LBenutzer,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b2-komponentengleichungen/ks2b2k3_1a-zerlegung-einer-komponentengleichung/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2b-erarbeiten-des-erweiterten-wissens/ks2b2-komponentengleichungen/,FR19CA,,,,,,,,,,,,,,,,,,
15/10/2021 11:09:37,Startseite,Startseite,,startseite,LBenutzer HE1021-934,HE1021-934,https://lenvi.l3hrit.de/,https://lenvi.l3hrit.de/,KA16LY,,,,,,,,,,,,,,,,,,
15/10/2021 11:09:42,KS2c: Ãœben des Grundwissens,KS2c, Ãœben des Grundwissens,ks2c-ueben-des-grundwissens,LBenutzer HE1021-924,HE1021-924,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a3-rechnen-mit-kraeften/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2c-ueben-des-grundwissens/,BE19UT,,,,,,,,,,,,,,,,,,
15/10/2021 11:09:50,KS2a: Erarbeiten des Grundwissens,KS2a, Erarbeiten des Grundwissens,ks2a-erarbeiten-des-grundwissens,LBenutzer HE1021-924,HE1021-924,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2c-ueben-des-grundwissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/,BE19UT,,,,,,,,,,,,,,,,,,
15/10/2021 11:09:53,KS2a4: KrÃ¤ftegleichgewicht,KS2a4, KrÃ¤ftegleichgewicht,ks2a4-kraeftegleichgewicht,LBenutzer HE1021-924,HE1021-924,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a4-kraeftegleichgewicht/,BE19UT,,,,,,,,,,,,,,,,,,
15/10/2021 11:09:53,KD3a2B1_1A: Haftreibung berechnen,KD3a2B1_1A, Haftreibung berechnen,kd3a2b1_1a-haftreibung-berechnen,LBenutzer HE1021-936,HE1021-936,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd3a-erarbeiten-des-grundwissens/kd3a2-haftreibung/,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd3a-erarbeiten-des-grundwissens/kd3a2-haftreibung/kd3a2b1_1a-haftreibung-berechnen/,RI09JI,,,,,,,,,,,,,,,,,,
