,index,Date/Time,Post Title,Post Slug,Post Type,Username,Activity,IP address,Referrer,Location,User Role,Permalink,User Email,Visit Duration
3902,476,2022-10-14 08:26:08,KS2eV3: Testen des Grundwissens Version 3,ks2ev3-testen-des-grundwissens-version-3,page,HE1022-835,visited,556c62a5eb6957092ca9bacdcd9724c9,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2e-testen-des-grundwissens/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2e-testen-des-grundwissens/ks2ev3-testen-des-grundwissens-version-3/,client@lehrit.de,00:18:42
3903,475,2022-10-14 08:26:18,KS1a5: Kraft und Gegenkraft,ks1a5-kraft-und-gegenkraft,page,HE1022-816,visited,b43735c6cd047be3dd40cfe269911496,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a5-kraft-und-gegenkraft/ks1a5b3_1a-vektor-der-gegenkraft-zu-einer-kraft-aufstellen/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a5-kraft-und-gegenkraft/,client@lehrit.de,
3904,474,2022-10-14 08:26:27,KS1a: Erarbeiten des Grundwissens,ks1a-erarbeiten-des-grundwissens,page,HE1022-816,visited,b43735c6cd047be3dd40cfe269911496,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a5-kraft-und-gegenkraft/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/,client@lehrit.de,
3905,473,2022-10-14 08:26:32,KS1a1: Kraft und Wirkung,ka1a1-kraft-und-wirkung,page,HE1022-816,visited,b43735c6cd047be3dd40cfe269911496,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,client@lehrit.de,
3906,472,2022-10-14 08:26:38,KS1a: Erarbeiten des Grundwissens,ks1a-erarbeiten-des-grundwissens,page,HE1022-816,visited,b43735c6cd047be3dd40cfe269911496,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ka1a1-kraft-und-wirkung/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/,client@lehrit.de,
3907,471,2022-10-14 08:26:55,Kraft,kraft-2,page,HE1022-816,visited,b43735c6cd047be3dd40cfe269911496,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/,client@lehrit.de,
3908,470,2022-10-14 08:27:10,KS2a: Erarbeiten des Grundwissens,ks2a-erarbeiten-des-grundwissens,page,HE1022-816,visited,b43735c6cd047be3dd40cfe269911496,https://lenvi.l3hrit.de/online-lernen/kraft-2/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/,client@lehrit.de,
3909,469,2022-10-14 08:27:14,KS2a1: Verschieben von Kräften,ks2a1-verschieben-von-kraeften,page,HE1022-816,visited,b43735c6cd047be3dd40cfe269911496,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/,client@lehrit.de,
3910,468,2022-10-14 08:28:17,KS3b2B1_1A: Gravitationskraft berechnen,ks3b2b1_1a-gravitationskraft-berechnen,page,HE1022-812,visited,25d85cd17cef6553d7b98ceac0ef2b13,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3b-erarbeiten-des-erweiterten-wissens/ks3b2-gravitationskraft/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3b-erarbeiten-des-erweiterten-wissens/ks3b2-gravitationskraft/ks3b2b1_1a-gravitationskraft-berechnen/,client@lehrit.de,
3911,467,2022-10-14 08:28:22,KS3b2: Gravitationskraft,ks3b2-gravitationskraft,page,HE1022-812,visited,25d85cd17cef6553d7b98ceac0ef2b13,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3b-erarbeiten-des-erweiterten-wissens/ks3b2-gravitationskraft/ks3b2b1_1a-gravitationskraft-berechnen/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3b-erarbeiten-des-erweiterten-wissens/ks3b2-gravitationskraft/,client@lehrit.de,
3914,465,2022-10-14 08:28:50,KS2a: Erarbeiten des Grundwissens,ks2a-erarbeiten-des-grundwissens,page,HE1022-816,visited,b43735c6cd047be3dd40cfe269911496,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/,client@lehrit.de,
3915,463,2022-10-14 08:28:51,KS3b2B2_1A: Gewichtskraft und Gravitationskraft vergleichen,ks3b2b2_1a-gewichtskraft-und-gravitationskraft-vergleichen,page,HE1022-812,visited,25d85cd17cef6553d7b98ceac0ef2b13,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3b-erarbeiten-des-erweiterten-wissens/ks3b2-gravitationskraft/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3b-erarbeiten-des-erweiterten-wissens/ks3b2-gravitationskraft/ks3b2b2_1a-gewichtskraft-und-gravitationskraft-vergleichen/,client@lehrit.de,
3916,462,2022-10-14 08:28:55,KS3b2: Gravitationskraft,ks3b2-gravitationskraft,page,HE1022-812,visited,25d85cd17cef6553d7b98ceac0ef2b13,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3b-erarbeiten-des-erweiterten-wissens/ks3b2-gravitationskraft/ks3b2b2_1a-gewichtskraft-und-gravitationskraft-vergleichen/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3b-erarbeiten-des-erweiterten-wissens/ks3b2-gravitationskraft/,client@lehrit.de,
3917,461,2022-10-14 08:28:55,KS2a1: Verschieben von Kräften,ks2a1-verschieben-von-kraeften,page,HE1022-816,visited,b43735c6cd047be3dd40cfe269911496,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/,client@lehrit.de,
3918,460,2022-10-14 08:29:00,Einführungs-Tour,einfuehrungs-tour,page,HE1022-829,visited,bd0a071d001cb3cd57b472943580bef1,https://lenvi.l3hrit.de/,Mengerskirchen,subscriber,https://lenvi.l3hrit.de/einfuehrungs-tour/,client@lehrit.de,
3919,459,2022-10-14 08:29:08,Kraft,kraft-2,page,HE1022-829,visited,bd0a071d001cb3cd57b472943580bef1,https://lenvi.l3hrit.de/einfuehrungs-tour/,Mengerskirchen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/,client@lehrit.de,
3920,458,2022-10-14 08:29:52,KS2a: Erarbeiten des Grundwissens,ks2a-erarbeiten-des-grundwissens,page,HE1022-829,visited,bd0a071d001cb3cd57b472943580bef1,https://lenvi.l3hrit.de/online-lernen/kraft-2/,Mengerskirchen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/,client@lehrit.de,
3921,457,2022-10-14 08:29:56,KS2a1: Verschieben von Kräften,ks2a1-verschieben-von-kraeften,page,HE1022-829,visited,bd0a071d001cb3cd57b472943580bef1,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/,Mengerskirchen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/,client@lehrit.de,
3922,456,2022-10-14 08:30:21,"KS3b2B3_1A: Masse berechnen, Gravitationskraft gegeben",ks3b2b3_1a-masse-berechnen-gravitationskraft-gegeben,page,HE1022-812,visited,25d85cd17cef6553d7b98ceac0ef2b13,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3b-erarbeiten-des-erweiterten-wissens/ks3b2-gravitationskraft/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3b-erarbeiten-des-erweiterten-wissens/ks3b2-gravitationskraft/ks3b2b3_1a-masse-berechnen-gravitationskraft-gegeben/,client@lehrit.de,
3923,455,2022-10-14 08:30:26,KS3b2: Gravitationskraft,ks3b2-gravitationskraft,page,HE1022-812,visited,25d85cd17cef6553d7b98ceac0ef2b13,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3b-erarbeiten-des-erweiterten-wissens/ks3b2-gravitationskraft/ks3b2b3_1a-masse-berechnen-gravitationskraft-gegeben/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3b-erarbeiten-des-erweiterten-wissens/ks3b2-gravitationskraft/,client@lehrit.de,
3924,454,2022-10-14 08:30:40,KS1a2: Kraft als Vektor,ks1a2-kraft-als-vektor,page,HE1022-836,visited,b65da51ae1314d7ce2f7ab710d97f630,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a2-kraft-als-vektor/ks1a2b4_1a-kraftvektoren-vergleichen/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a2-kraft-als-vektor/,client@lehrit.de,00:00:05
3925,453,2022-10-14 08:30:42,KS3eV3: Testen des Grundwissens Version 3,ks3ev3-testen-des-grundwissens-version-3,page,HE1022-833,visited,adca2a270ddc613ee6e3de038de33b91,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3e-testen-des-grundwissens/,Marburg,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3e-testen-des-grundwissens/ks3ev3-testen-des-grundwissens-version-3/,client@lehrit.de,
3926,452,2022-10-14 08:30:42,"KS2a1B3_1A: Entscheiden, ob verschieben möglich, nicht möglich",ks2a1b3_1a-entscheiden-ob-verschieben-moeglich-nicht-moeglich,page,HE1022-829,visited,bd0a071d001cb3cd57b472943580bef1,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/,Mengerskirchen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/ks2a1b3_1a-entscheiden-ob-verschieben-moeglich-nicht-moeglich/,client@lehrit.de,
3927,450,2022-10-14 08:30:47,KS3b2B4_1A: Überlagerung Gravitationsfelder,ks3b2b4_1a-ueberlagerung-gravitationsfelder,page,HE1022-812,visited,25d85cd17cef6553d7b98ceac0ef2b13,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3b-erarbeiten-des-erweiterten-wissens/ks3b2-gravitationskraft/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3b-erarbeiten-des-erweiterten-wissens/ks3b2-gravitationskraft/ks3b2b4_1a-ueberlagerung-gravitationsfelder/,client@lehrit.de,
3928,451,2022-10-14 08:30:47,KS1a4: Masse,ks1a4-masse,page,HE1022-836,visited,b65da51ae1314d7ce2f7ab710d97f630,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a2-kraft-als-vektor/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a4-masse/,client@lehrit.de,00:00:10
3930,448,2022-10-14 08:30:59,KS1a4B1_1A: Über Trägheit auf Masse schließen,ks1a4b1_1a-ueber-traegheit-auf-masse-schliessen,page,HE1022-836,visited,b65da51ae1314d7ce2f7ab710d97f630,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a4-masse/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a4-masse/ks1a4b1_1a-ueber-traegheit-auf-masse-schliessen/,client@lehrit.de,00:03:23
3931,447,2022-10-14 08:31:00,Einführungs-Tour,einfuehrungs-tour,page,HE1022-833,visited,adca2a270ddc613ee6e3de038de33b91,https://lenvi.l3hrit.de/,Marburg,subscriber,https://lenvi.l3hrit.de/einfuehrungs-tour/,client@lehrit.de,
3932,446,2022-10-14 08:31:03,KS2a1B1_1A: Vektorpfeil in Schwerpunkt verschieben,ks2a1b1_1a-vektorpfeil-in-schwerpunkt-verschieben,page,HE1022-816,visited,b43735c6cd047be3dd40cfe269911496,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/ks2a1b1_1a-vektorpfeil-in-schwerpunkt-verschieben/,client@lehrit.de,
3933,445,2022-10-14 08:31:05,Kraft,kraft-2,page,HE1022-833,visited,adca2a270ddc613ee6e3de038de33b91,https://lenvi.l3hrit.de/einfuehrungs-tour/,Marburg,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/,client@lehrit.de,
3934,444,2022-10-14 08:31:08,KS2a1: Verschieben von Kräften,ks2a1-verschieben-von-kraeften,page,HE1022-816,visited,b43735c6cd047be3dd40cfe269911496,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/ks2a1b1_1a-vektorpfeil-in-schwerpunkt-verschieben/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/,client@lehrit.de,
3935,443,2022-10-14 08:31:12,KS3b2: Gravitationskraft,ks3b2-gravitationskraft,page,HE1022-812,visited,25d85cd17cef6553d7b98ceac0ef2b13,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3b-erarbeiten-des-erweiterten-wissens/ks3b2-gravitationskraft/ks3b2b4_1a-ueberlagerung-gravitationsfelder/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3b-erarbeiten-des-erweiterten-wissens/ks3b2-gravitationskraft/,client@lehrit.de,
3936,442,2022-10-14 08:31:16,KS3b1: Kraftfelder,ks3b1-kraftfelder,page,HE1022-812,visited,25d85cd17cef6553d7b98ceac0ef2b13,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3b-erarbeiten-des-erweiterten-wissens/ks3b2-gravitationskraft/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3b-erarbeiten-des-erweiterten-wissens/ks3b1-kraftfelder/,client@lehrit.de,
3937,441,2022-10-14 08:31:49,KS2a1: Verschieben von Kräften,ks2a1-verschieben-von-kraeften,page,HE1022-829,visited,bd0a071d001cb3cd57b472943580bef1,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/ks2a1b3_1a-entscheiden-ob-verschieben-moeglich-nicht-moeglich/,Mengerskirchen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/,client@lehrit.de,
3938,440,2022-10-14 08:32:01,"KS2a1B4_1A: Situation konstruieren, in der Verschieben nicht möglich",ks2a1b4_1a-situation-konstruieren-in-der-verschieben-nicht-moeglich,page,HE1022-829,visited,bd0a071d001cb3cd57b472943580bef1,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/,Mengerskirchen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/ks2a1b4_1a-situation-konstruieren-in-der-verschieben-nicht-moeglich/,client@lehrit.de,
3939,439,2022-10-14 08:32:42,KS2a1: Verschieben von Kräften,ks2a1-verschieben-von-kraeften,page,HE1022-829,visited,bd0a071d001cb3cd57b472943580bef1,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/ks2a1b4_1a-situation-konstruieren-in-der-verschieben-nicht-moeglich/,Mengerskirchen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/,client@lehrit.de,
3940,438,2022-10-14 08:32:50,KS2a1K2_1A: Kräfte aus dem Schwerpunkt zurückverschieben,ks2a1k2_1a-kraefte-aus-dem-schwerpunkt-zurueckverschieben,page,HE1022-829,visited,bd0a071d001cb3cd57b472943580bef1,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/,Mengerskirchen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/ks2a1k2_1a-kraefte-aus-dem-schwerpunkt-zurueckverschieben/,client@lehrit.de,
3941,437,2022-10-14 08:33:03,KS3eV2: Testen des Grundwissens Version 2,ks3ev2-testen-des-grundwissens-version-2,page,HE1022-821,visited,4e45071d39964b2c00019680a4e3c67f,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3e-testen-des-grundwissens/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3e-testen-des-grundwissens/ks3ev2-testen-des-grundwissens-version-2/,client@lehrit.de,
3942,436,2022-10-14 08:33:05,KS3e: Testen des Grundwissens,ks3e-testen-des-grundwissens,page,HE1022-821,visited,4e45071d39964b2c00019680a4e3c67f,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3a-erarbeiten-des-grundwissens/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3e-testen-des-grundwissens/,client@lehrit.de,00:00:03
3943,435,2022-10-14 08:33:14,KS3eV3: Testen des Grundwissens Version 3,ks3ev3-testen-des-grundwissens-version-3,page,HE1022-821,visited,4e45071d39964b2c00019680a4e3c67f,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3e-testen-des-grundwissens/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3e-testen-des-grundwissens/ks3ev3-testen-des-grundwissens-version-3/,client@lehrit.de,00:08:25
3944,434,2022-10-14 08:33:37,"KS2a1B3_1A: Entscheiden, ob verschieben möglich, nicht möglich",ks2a1b3_1a-entscheiden-ob-verschieben-moeglich-nicht-moeglich,page,HE1022-816,visited,b43735c6cd047be3dd40cfe269911496,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/ks2a1b3_1a-entscheiden-ob-verschieben-moeglich-nicht-moeglich/,client@lehrit.de,
3945,433,2022-10-14 08:33:42,KS2a1: Verschieben von Kräften,ks2a1-verschieben-von-kraeften,page,HE1022-816,visited,b43735c6cd047be3dd40cfe269911496,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/ks2a1b3_1a-entscheiden-ob-verschieben-moeglich-nicht-moeglich/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/,client@lehrit.de,
3946,432,2022-10-14 08:33:53,"KS2a1B4_1A: Situation konstruieren, in der Verschieben nicht möglich",ks2a1b4_1a-situation-konstruieren-in-der-verschieben-nicht-moeglich,page,HE1022-816,visited,b43735c6cd047be3dd40cfe269911496,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/ks2a1b4_1a-situation-konstruieren-in-der-verschieben-nicht-moeglich/,client@lehrit.de,
3947,431,2022-10-14 08:33:58,KS2a1: Verschieben von Kräften,ks2a1-verschieben-von-kraeften,page,HE1022-829,visited,bd0a071d001cb3cd57b472943580bef1,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/ks2a1k2_1a-kraefte-aus-dem-schwerpunkt-zurueckverschieben/,Mengerskirchen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/,client@lehrit.de,
3948,430,2022-10-14 08:34:13,"KS2a1K4_1A: Entscheiden, ob Schwerpunkt möglich, nicht möglich",ks2a1k4_1a-entscheiden-ob-schwerpunkt-moeglich-nicht-moeglich,page,HE1022-829,visited,bd0a071d001cb3cd57b472943580bef1,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/,Mengerskirchen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/ks2a1k4_1a-entscheiden-ob-schwerpunkt-moeglich-nicht-moeglich/,client@lehrit.de,
3949,429,2022-10-14 08:34:16,KS2a1: Verschieben von Kräften,ks2a1-verschieben-von-kraeften,page,HE1022-816,visited,b43735c6cd047be3dd40cfe269911496,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/ks2a1b4_1a-situation-konstruieren-in-der-verschieben-nicht-moeglich/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/,client@lehrit.de,
3950,428,2022-10-14 08:34:20,KS2a2: Zeichnerische von Additionen von Kräften,ks2a2-zeichnen-von-additionen-von-kraeften,page,HE1022-816,visited,b43735c6cd047be3dd40cfe269911496,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a1-verschieben-von-kraeften/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks2a-erarbeiten-des-grundwissens/ks2a2-zeichnen-von-additionen-von-kraeften/,client@lehrit.de,
3951,427,2022-10-14 08:34:24,KS1a4: Masse,ks1a4-masse,page,HE1022-836,visited,b65da51ae1314d7ce2f7ab710d97f630,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a4-masse/ks1a4b1_1a-ueber-traegheit-auf-masse-schliessen/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a4-masse/,client@lehrit.de,00:00:04
3952,426,2022-10-14 08:34:30,KS1a4B2_1A: Masse an unterschiedlichen Orten,ks1a4b2_1a-masse-an-unterschiedlichen-orten,page,HE1022-836,visited,b65da51ae1314d7ce2f7ab710d97f630,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a4-masse/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a4-masse/ks1a4b2_1a-masse-an-unterschiedlichen-orten/,client@lehrit.de,00:00:28
3953,425,2022-10-14 08:34:40,KD1a: Erarbeiten des Grundwissens,kd1a-erarbeiten-des-grundwissens,page,HE1022-833,visited,adca2a270ddc613ee6e3de038de33b91,https://lenvi.l3hrit.de/online-lernen/kraft-2/,Marburg,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd1a-erarbeiten-des-grundwissens/,client@lehrit.de,
3954,424,2022-10-14 08:34:43,KD1a2: Grundgesetz der Translation,kd1a2-grundgesetz-der-translation,page,HE1022-833,visited,adca2a270ddc613ee6e3de038de33b91,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd1a-erarbeiten-des-grundwissens/,Marburg,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/kd1a-erarbeiten-des-grundwissens/kd1a2-grundgesetz-der-translation/,client@lehrit.de,
3956,422,2022-10-14 08:34:49,KS3b1B1_1A: Kraftfelder der Gewichtskraft zeichnen,ks3b1b1_1a-kraftfelder-der-gewichtskraft-zeichnen,page,HE1022-812,visited,25d85cd17cef6553d7b98ceac0ef2b13,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3b-erarbeiten-des-erweiterten-wissens/ks3b1-kraftfelder/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3b-erarbeiten-des-erweiterten-wissens/ks3b1-kraftfelder/ks3b1b1_1a-kraftfelder-der-gewichtskraft-zeichnen/,client@lehrit.de,
3958,420,2022-10-14 08:34:53,KS3b1: Kraftfelder,ks3b1-kraftfelder,page,HE1022-812,visited,25d85cd17cef6553d7b98ceac0ef2b13,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3b-erarbeiten-des-erweiterten-wissens/ks3b1-kraftfelder/ks3b1b1_1a-kraftfelder-der-gewichtskraft-zeichnen/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks3b-erarbeiten-des-erweiterten-wissens/ks3b1-kraftfelder/,client@lehrit.de,
3959,419,2022-10-14 08:34:54,Einführungs-Tour,einfuehrungs-tour,page,HE1022-828,visited,7506cbac50d5551e79ac4e49b16c8d06,https://lenvi.l3hrit.de/,Giessen,subscriber,https://lenvi.l3hrit.de/einfuehrungs-tour/,client@lehrit.de,
3960,418,2022-10-14 08:34:56,Einführungs-Tour,einfuehrungs-tour,page,HE1022-831,visited,64334000ad130d8db55bc63cfcf4b65d,https://lenvi.l3hrit.de/,Giessen,subscriber,https://lenvi.l3hrit.de/einfuehrungs-tour/,client@lehrit.de,
3961,416,2022-10-14 08:34:59,Kraft,kraft-2,page,HE1022-831,visited,64334000ad130d8db55bc63cfcf4b65d,https://lenvi.l3hrit.de/einfuehrungs-tour/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/,client@lehrit.de,
3962,417,2022-10-14 08:34:59,KS1a4: Masse,ks1a4-masse,page,HE1022-836,visited,b65da51ae1314d7ce2f7ab710d97f630,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a4-masse/ks1a4b2_1a-masse-an-unterschiedlichen-orten/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/ks1a-erarbeiten-des-grundwissens/ks1a4-masse/,client@lehrit.de,00:00:03
3963,415,2022-10-14 08:34:59,Kraft,kraft-2,page,HE1022-828,visited,7506cbac50d5551e79ac4e49b16c8d06,https://lenvi.l3hrit.de/einfuehrungs-tour/,Giessen,subscriber,https://lenvi.l3hrit.de/online-lernen/kraft-2/,client@lehrit.de,
